Date,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2012-07-09,162.03553771972656,162.47836611922088,160.77343243920524,161.41554839912615,7798797
2012-07-10,163.78475952148438,164.29402697798005,161.81411395756786,161.95803319204467,5974354
2012-07-11,160.67379760742188,163.09835702143582,159.86560620919911,162.4008727241602,11937173
2012-07-12,159.6884765625,161.59269784185656,158.78064876367608,159.84346650549034,10066480
2012-07-13,159.09063720703125,160.8619951138785,158.315657961086,159.4227732811012,11373177
2012-07-16,159.50027465820312,160.3416634159842,158.32673503235253,159.42277968662566,7307313
2012-07-17,159.27883911132812,161.18306031425928,158.82492523013389,160.48559081814096,11396875
2012-07-18,158.4927978515625,159.832383243518,157.69567721747305,158.9799238433609,8552746
2012-07-19,161.1498565673828,161.61484118253313,158.9799382171177,159.46706425295832,11681226
2012-07-20,160.00953674316406,161.38233432637847,158.76957289754463,159.93204177418548,12406980
2012-07-23,159.20135498046875,160.70701595354893,157.93926441954747,158.3156685773263,10221032
2012-07-24,160.41917419433594,160.9394975782556,159.05743248594402,159.6441949122953,8035118
2012-07-25,159.2567138671875,160.43025356388668,157.68462857831486,159.51135499839816,8748220
2012-07-26,157.24179077148438,159.62206759879686,156.46682620160843,159.62206759879686,14016845
2012-07-27,159.64419555664062,160.92842751748813,158.5703070922692,159.2013523623521,13466410
2012-07-30,161.54843139648438,162.03555747597534,159.83241201660087,160.0870531580115,6963876
2012-07-31,164.64830017089844,165.20185045425183,159.64419141995523,161.99125585467107,13479810
2012-08-01,165.34579467773438,166.2646933124193,163.5412095435466,163.90655781120643,14431906
2012-08-02,163.7515411376953,165.5339697770419,163.13156660142928,164.31616212435313,7974567
2012-08-03,164.41578674316406,165.62253838019424,161.7587426489167,162.744065322712,10943814
2012-08-06,174.04759216308594,174.78934448797034,165.63361636493534,165.63361636493534,37384710
2012-08-07,173.53834533691406,176.23967270694925,172.20981568342742,174.04761282031896,19670296
2012-08-08,175.09934997558594,176.91499080684855,173.2726236533681,173.82617394905284,18370923
2012-08-09,172.74122619628906,176.33931074639654,171.96626164336797,174.67865974957513,12750067
2012-08-10,173.1729736328125,174.70077587602904,171.4126864915787,172.18765093228967,10678248
2012-08-13,174.51260375976562,174.92222007893784,172.59731157722828,172.59731157722828,6183560
2012-08-14,177.03677368164062,177.57925323724308,174.25793686481754,174.4572244199423,16508712
2012-08-16,180.7123565673828,181.97444706023407,176.9371262374466,177.59032768437797,21632112
2012-08-17,180.7012939453125,182.64978332142928,179.2731279589978,181.0998395204801,14330179
2012-08-21,180.29165649414065,182.4283626524044,179.8598840223453,180.67914612581887,11057384
2012-08-22,178.8634796142578,180.56841319640623,178.39849504082582,179.17347425676357,8748439
2012-08-23,175.9185791015625,179.66059704090526,174.4682866410567,179.47238020463084,16661033
2012-08-24,173.1729736328125,175.91858347456915,172.42015061096035,175.3096796752991,15117604
2012-08-27,174.33544921875,176.29502415242007,173.48298970673443,174.03654002723405,9154343
2012-08-28,174.9665069580078,175.78575432668794,172.38695747351844,174.2247397832155,8774153
2012-08-29,173.18406677246094,176.58287847206134,172.77443568986592,175.14364171787483,8842299
2012-08-30,173.4608612060547,175.3318558120628,170.1838271014865,172.65266969637008,27245709
2012-08-31,169.69667053222656,173.6822442454264,168.8774232387123,172.70799223639295,14781765
2012-09-03,168.95494079589844,170.48274327151964,168.2906833484366,170.05097075743996,9790138
2012-09-04,172.6194305419922,172.9626373291951,168.76672003615553,169.1541948822591,8754970
2012-09-05,170.7484130859375,172.69691705353395,169.20954014481472,171.65624081365675,13179587
2012-09-06,170.09523010253906,171.5123252712484,169.16526093617813,169.6745283576945,5302686
2012-09-07,175.3096923828125,176.36143941614873,172.37588026809564,172.4201631090231,13821905
2012-09-10,175.37612915039062,177.87818374448793,174.73401313049823,177.13643132540358,8776096
2012-09-11,175.14364624023438,176.21753478300752,173.4165709590092,174.81151012510594,13658914
2012-09-12,176.71572875976562,177.07000629156758,174.80043663875813,175.69719378890858,7772894
2012-09-13,176.94821166992188,179.0184937209188,175.87432315645918,176.71572674213638,11677889
2012-09-14,186.38072204589844,187.25532290792012,179.25097794711158,180.014871710226,36312698
2012-09-17,193.46617126464844,195.2043318647279,187.78673442306803,187.78673442306803,42430663
2012-09-18,189.4473876953125,193.49938586977063,188.49529183839263,192.6801385351204,17296128
2012-09-20,184.3325958251953,187.83102910469256,183.39155585052063,186.1482367294167,15310116
2012-09-21,188.27386474609372,189.2481168138375,184.2218665309133,184.44329551757576,35935601
2012-09-24,185.18505859375,189.9345266130725,184.3879526253871,188.20745136440672,14905003
2012-09-25,185.93788146972656,187.05605274563464,183.8343874384569,185.5503918374784,13838236
2012-09-26,187.0449676513672,188.1409974228968,184.63147914377137,185.55037756819416,16657879
2012-09-27,183.74581909179688,187.76460534852052,182.505869923638,187.14463076444116,30420370
2012-09-28,185.37326049804688,187.7424515706817,184.74220046407007,185.32897765785964,14117613
2012-10-01,184.5540008544922,186.50250497133345,183.6129609266549,185.99323752173424,8712229
