Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2005-06-17,41.30096435546875,41.66563760046861,40.182860725850354,40.595698084279775,126440530
2005-06-20,43.38235855102539,44.42821060820232,42.408747157976485,43.00392304021418,337512174
2005-06-21,44.45917510986328,44.58646468038426,42.72869639081238,43.485567403769515,230734168
2005-06-22,45.037147521972656,45.41213879028127,44.17362661592792,44.242434073105905,179770966
2005-06-23,44.7653694152832,45.07155695344957,44.49702433078226,45.01307115643446,89786122
2005-06-24,45.04403305053711,45.30893388365018,44.24587896678509,44.655275841716424,90283194
2005-06-27,44.63119125366211,46.44423978008957,44.39725176123163,44.586467689336075,174238637
2005-06-28,43.316993713378906,46.100205755556146,43.15185800938269,46.100205755556146,140205952
2005-06-29,44.16331100463867,44.51766262797895,43.533733213544906,43.62318033963657,123681858
2005-06-30,44.21147155761719,44.940818086465114,43.8055116145047,44.586462815904994,100769540
2005-07-01,44.04290008544922,44.380048933941715,43.86744270943835,44.24243768416235,49208211
2005-07-04,44.33876419067383,44.68967892895683,43.96720978742677,44.17362849191863,53426086
2005-07-05,43.90184783935547,44.586467200278975,43.79175737031032,44.311244703474756,65828880
2005-07-06,44.3938102722168,44.51766296760288,43.853683278902665,43.853683278902665,47018524
2005-07-07,42.243614196777344,44.132347640564184,41.92366812984317,44.132347640564184,122340039
2005-07-08,42.68053436279297,43.21034336264508,42.315861065262006,43.21034336264508,77600621
2005-07-11,43.616302490234375,43.76079486069062,42.53260419809923,42.53260419809923,57751866
2005-07-12,43.91904830932617,44.311246076932036,43.385798732050496,43.6851088122106,71883881
2005-07-13,43.41332244873047,44.1323473886525,43.2860291934291,44.03601914584489,38361489
2005-07-14,44.139225006103516,44.50733883926421,42.73557713107656,43.461483127384305,117997062
2005-07-15,45.86970901489258,46.10020795947894,44.24243947127628,44.24243947127628,99419446
2005-07-18,45.53599548339844,46.296307108457604,45.288293761901535,45.89378767574034,109784920
2005-07-19,45.73208999633789,46.22405653097085,45.48782884530647,45.68736643424553,74060628
2005-07-20,46.72633743286133,46.9946824603932,45.82497779584365,45.82497779584365,81588474
2005-07-21,46.6678581237793,47.2217473187365,46.1449265875136,46.51304042385424,69635530
2005-07-22,47.44536590576172,47.57265915417338,46.66097777798059,46.78826735058375,53589574
2005-07-25,47.30775451660156,47.868524832451655,47.104776371768864,47.57265900706984,77096196
2005-07-26,47.555458068847656,47.64146831504933,46.80203124916687,47.132302654834646,61723656
2005-07-27,48.085262298583984,48.50154023333529,47.43504489822289,47.64834102459876,105898221
2005-07-28,210.36224365234375,210.36224365234375,210.36224365234375,210.36224365234375,0
2005-07-29,48.394893646240234,48.983188420801476,47.68274985521929,48.026779802018694,106627570
2005-08-01,48.697635650634766,48.8455685495193,47.92356559195417,48.37080852084172,62404620
2005-08-02,51.016414642333984,51.36044459266889,48.9212625774179,48.983188924188404,127336266
2005-08-03,49.162078857421875,52.28588729380201,48.89717806117207,52.279006180786446,366024503
2005-08-04,50.17353439331055,51.99346019658606,49.33409738884805,49.33409738884805,202590728
2005-08-05,49.9361572265625,50.909764967910704,49.702214065640064,50.22858250190697,112590409
2005-08-08,48.9419059753418,54.97621623323384,48.652917582011995,51.59094725585407,155661566
2005-08-09,48.69076156616211,49.87078795787072,48.343287398081074,49.12767918004782,124684979
2005-08-10,49.50267791748047,49.72285885752452,48.79741153311599,49.51988070211162,102268684
2005-08-11,49.37538146972656,50.19417882808776,49.05887230783402,49.72285564195268,92569484
2005-08-12,48.4533805847168,49.72629840209921,48.31232878103897,49.526760807674826,90467352
2005-08-16,48.150638580322266,48.85246078972677,47.96485951843826,48.47402890315781,72875687
2005-08-17,49.193050384521484,49.40290965607152,47.82036372703705,48.164397368553445,98007171
2005-08-18,48.73892593383789,51.19186640812331,48.52562612288987,49.54051682742473,121478124
2005-08-19,48.56003189086914,51.604711599174735,48.381133956633164,51.604711599174735,90752944
2005-08-22,48.11623001098633,49.10015939606453,47.79283973300051,48.83181434998711,70989812
2005-08-23,47.14262008666992,48.611634934420614,46.998127726844096,48.50842558085808,92582004
2005-08-24,47.81004333496094,47.957976249556594,47.001567626158824,47.269912676829136,96855547
2005-08-25,47.91324996948242,48.21943745168062,47.67930682418454,48.12998665599173,100857642
2005-08-26,48.07838821411133,48.432743534580794,47.724036569450675,48.12655233689002,50759283
2005-08-29,48.188472747802734,49.88454953453945,47.68618823967899,48.57722991496222,63972553
2005-08-30,48.687320709228516,48.83869417402799,48.09902595742956,48.37081155306368,62999919
2005-08-31,49.499237060546875,49.79854345646282,48.73204800777742,48.99007139663749,93999740
2005-09-01,50.00151824951172,50.19073783916208,49.47171295559257,49.47171295559257,74764182
2005-09-02,50.26298522949219,50.40748126696093,49.54740085914902,49.88455337883124,69581739
2005-09-05,50.25266647338867,50.73086711479523,50.10472988127798,50.366193821381984,52224536
2005-09-06,50.152896881103516,50.56573799385626,49.91895738221271,50.22858545992068,43420875
2005-09-08,50.823760986328125,51.29508053737664,50.45908767488413,50.50381124008828,74357032
2005-09-09,51.03017807006836,51.26067700271463,50.54509263073097,50.91664704428635,57343021
2005-09-12,51.77672576904297,51.8730540140743,51.20219318006937,51.27788175877044,52799613
2005-09-13,51.762969970703125,52.254932893103195,51.60127480943759,51.81113409578126,76416716
2005-09-14,50.982017517089844,52.017551697540156,50.67926686854866,51.604714248212694,59383645
2005-09-15,52.34781265258789,52.56455302049637,50.57949149408894,51.01985334327549,76116756
2005-09-16,52.57143020629883,52.83289411576749,52.0141004988921,52.56454909344331,54661723
2005-09-19,52.581756591796875,57.79727302325431,52.15515696295741,53.2835787046934,53922696
2005-09-20,53.5278434753418,53.73769905700343,52.01754566806527,52.63680177027704,135365077
2005-09-21,53.823707580566406,54.012923491596474,51.60470661850838,53.66889355995771,160400406
2005-09-22,51.91090393066406,53.94412992323707,51.604716388103455,53.94412992323707,117798830
2005-09-23,51.44989776611328,52.84322409155314,50.85472184444469,52.84322409155314,147985891
2005-09-26,53.68610382080078,53.909721653399075,51.60471380632789,51.60471380632789,90435660
2005-09-27,54.21934509277344,54.76979742387862,53.672336994284244,54.350078899839126,99754361
2005-09-28,55.075984954833984,55.29616588739577,54.01292641692749,54.356960043007426,97726775
2005-09-29,55.616119384765625,55.96703047243592,55.04502367380366,55.04502367380366,99975589
2005-09-30,54.601219177246094,55.72620402028856,53.737698262994755,55.4578589781334,120956922
2005-10-03,54.649383544921875,55.237678306344556,54.01292466553911,54.01292466553911,67338023
2005-10-04,55.50258255004883,55.657396573344585,54.65282386235932,54.76979543795392,60690606
2005-10-05,55.186073303222656,55.72620394347043,54.91084714808286,55.59547014135087,53923117
2005-10-06,54.415443420410156,55.045021221427426,54.14366148101634,55.045021221427426,83636940
2005-10-07,54.24686813354492,54.697547981298,53.37302921597254,54.697547981298,111805490
2005-10-10,53.87187194824219,54.556494933891884,53.68953347380096,54.28814989509271,52026164
2005-10-11,54.274391174316406,54.412006097148215,53.1184486125426,54.15054215473811,53107808
2005-10-13,53.342063903808594,54.55649587472161,53.19413099320613,54.06108879243942,84604085
2005-10-14,52.55767059326172,53.489995266983165,52.3959754605437,53.32486325347469,102288851
2005-10-17,53.04963684082031,53.65513068949607,52.22740263073202,53.489995001000416,87172339
2005-10-18,52.04850769042969,53.76522422112184,51.5014995965732,53.48655750112188,87963924
2005-10-19,51.41893005371094,52.14139551785874,50.57261189681439,51.61502708738935,122569754
2005-10-20,51.477413177490234,52.69872623036558,50.71366474724714,51.9487363507532,106523223
2005-10-21,53.06340026855469,53.18724928087426,51.140265100761994,51.87992964544503,133090971
2005-10-24,52.09322738647461,53.35582341099984,51.87992758528461,52.99459070674767,68344505
2005-10-25,52.815696716308594,53.627612978882574,52.29620940085579,52.36501686061522,70279578
2005-10-26,52.53702926635742,53.31798045243531,52.38565580822767,52.973946858297325,59117043
2005-10-27,51.62534713745117,52.967068671614676,51.27099553007475,52.705604742980206,148738838
2005-10-28,51.02674102783203,52.19988646483068,50.74463372239127,51.94874417354074,86146124
2005-10-31,52.464786529541016,52.6299222302294,50.744629413368756,50.744629413368756,66613295
2005-11-02,53.51063919067383,53.62761076469275,52.069148882680494,52.55079005368481,72144349
2005-11-04,53.51063919067383,53.51063919067383,53.51063919067383,53.51063919067383,0
2005-11-07,54.21934509277344,54.405124132949645,52.629921797800385,52.629921797800385,71521727
2005-11-08,54.38792419433594,54.70099282534071,53.84091606722882,54.70099282534071,60874064
2005-11-09,54.43608856201172,55.10694939207674,54.157425499623805,54.49457435525343,59545592
2005-11-10,54.061092376708984,54.725075753805896,53.88219811976933,54.59090138529247,45070188
2005-11-11,54.728515625,55.337450083644256,54.150542502497004,54.150542502497004,70424608
2005-11-14,54.938377380371094,55.25144234027481,54.08861860463459,54.70099364790291,44978599
2005-11-16,56.24569320678711,56.35233944007959,55.113827212435574,55.113827212435574,80866742
2005-11-17,57.0610466003418,57.24338140815216,50.572612252865184,50.572612252865184,83636814
2005-11-18,56.84430694580078,57.45324139957855,56.668849573579514,57.24338213460765,52042255
2005-11-21,57.04384231567383,57.37411370610186,56.47619089049397,56.833983058886766,72091861
2005-11-22,56.372982025146484,57.7250252573612,56.07711619939119,57.081688930390584,96006908
2005-11-23,57.24681854248047,57.377552341909634,56.3282560931032,56.48995122618226,80664015
2005-11-24,58.079383850097656,58.37525338720905,57.31563529668927,57.31563529668927,82044219
2005-11-25,57.97960662841797,58.2101092217542,57.54612957087568,58.2101092217542,65803378
2005-11-28,58.340843200683594,58.48533556274058,57.986491571421716,58.21011306619641,52587586
2005-11-29,58.3580436706543,59.575912542873354,57.838556358583695,58.43029168672174,113205258
2005-11-30,57.294986724853516,58.86032981762479,57.047285010652324,58.49909707897054,88891688
2005-12-01,57.76630783081055,58.024331206182225,57.126408389565405,57.31562798204361,85128004
2005-12-02,57.755985260009766,58.43029025799527,57.45323832773571,57.93488317952175,56707221
2005-12-05,57.814476013183594,58.616070649450265,57.52205072580937,58.27891812150021,53802777
2005-12-06,57.57365036010742,58.265154464448464,57.10920829248361,57.934883079370394,70506198
2005-12-07,58.03465270996094,58.47845511981282,57.04040165949722,57.797272675623,73922461
2005-12-08,58.22043228149414,58.63671026773759,57.47044600034825,58.485336788722584,66309469
2005-12-09,59.40390396118164,59.510553877174495,57.797277783058256,57.797277783058256,90717219
2005-12-12,59.393577575683594,60.09539969066957,59.17683720388223,59.59311516375199,37374178
2005-12-13,59.97154998779297,60.17108757357416,59.12523185076802,59.57935592964489,56156161
2005-12-14,59.30757141113281,60.09540009851331,58.89817088616931,59.871782287509646,55358288
2005-12-15,58.15850830078125,59.51055158644751,57.73534921011811,59.44862523828557,73842272
2005-12-16,58.440608978271484,58.76055869787996,57.941765012736845,58.485332539753024,67600031
2005-12-19,58.977298736572266,59.27660511421276,58.7605583680021,58.7605583680021,34209980
2005-12-20,58.79840087890625,59.63439734382585,58.64014629817801,59.15963360164115,50743906
2005-12-21,59.1837158203125,59.40733729617207,58.4199673919202,58.905049114638395,52644388
2005-12-22,58.89472961425781,59.84425337160744,58.705510033443986,59.44861877902911,80228450
2005-12-23,57.99681091308594,59.17339677945628,57.81103187577999,58.82936683468717,81345567
2005-12-26,57.294986724853516,57.92800507566325,56.90279265035234,57.797274942765725,74546889
2005-12-27,59.64815902709961,59.85457772392435,56.981915075907736,57.45323825709869,82522974
2005-12-28,60.03347396850586,61.23070311185281,59.72384593190621,59.86145716734773,151772052
2005-12-29,61.31327438354492,61.58161944013843,59.72385106099527,59.72385106099527,127220281
2005-12-30,61.18941879272461,61.98413593010976,60.91075575452344,61.78803154957907,69291357
2006-01-02,61.77772521972656,62.0632694082609,61.24791250102214,61.44401323110271,51281633
2006-01-03,63.30177307128906,63.57011443723407,61.650423492262995,61.89124040479308,68687753
2006-01-04,63.97951126098633,64.40267032567867,63.301773057113444,63.37057683901851,60512596
2006-01-05,63.41874694824219,64.40267267736543,63.30177536860053,64.19625397249594,74344078
2006-01-06,63.349945068359375,64.08961342748523,62.82701711617645,63.41875621444804,89054027
2006-01-09,62.624027252197266,63.680204631383425,62.352245330718745,63.50819150149746,87383441
2006-01-10,61.519691467285156,62.61371500596321,61.11717573093172,62.54490387043814,134444371
2006-01-12,61.02084732055664,61.71922888284524,59.386696806513676,59.386696806513676,275574236
2006-01-13,60.90387725830078,61.71923041933279,60.7593848979345,61.23414866125966,141888428
2006-01-16,60.06444549560547,61.099979683253686,59.46239210308774,61.099979683253686,215346951
2006-01-17,63.88663864135742,64.47149665606894,60.00252492413538,60.222705900071645,632289604
2006-01-18,76.39743041992188,80.10882809694675,63.88662505106971,63.88662505106971,533724706
2006-01-19,77.58684539794922,80.3566260654737,76.14413459335402,77.09125816593513,89000074
2006-01-20,77.55380249023438,78.1264787472859,77.31151525046381,77.86216606313774,33771785
2006-01-23,77.35005950927734,77.75203857100529,76.43046780324096,77.3115149817505,36528785
2006-01-24,76.36990356445312,78.63308430083352,75.87431632724231,78.19256067850891,98982821
2006-01-25,75.8137435913086,77.06923072310278,75.43930367209423,76.65073256196564,117047947
2006-01-27,76.94258117675781,77.44367478401641,76.51858398327427,76.52959670643962,54941663
2006-01-30,78.30818939208984,79.09562101684276,77.09124693506577,77.09124693506577,63495319
2006-01-31,78.62207794189453,79.27184335338177,78.01636342588195,78.01636342588195,54326385
2006-02-01,77.61988067626953,79.16170592920896,77.20138251987105,78.69915688300371,43206477
2006-02-02,78.04389190673828,78.84233640801439,77.20138916024868,78.18155094922498,43943959
2006-02-03,76.71681213378906,77.86216462676303,76.54060123040199,77.86216462676303,30004832
2006-02-06,79.33240509033203,79.59671776283682,75.27409951666237,76.54059927066794,83346920
2006-02-07,79.35443878173828,79.67932145738116,77.80710711184474,79.35443878173828,59512226
2006-02-08,78.90840148925781,79.51411589300763,78.63307609195184,79.28834774392571,59064976
2006-02-10,79.24980163574219,79.68481884248192,78.74320173855199,78.74320173855199,45202538
2006-02-13,78.94144439697266,79.40399344475065,78.74320804055105,78.74320804055105,27743423
2006-02-14,78.65509796142578,79.77291858259596,78.42382346193948,78.7431997320429,57810973
2006-02-15,77.28948211669922,79.172708884944,76.70579319552903,78.4238217957601,67014266
2006-02-16,76.76637268066406,78.1264806624061,76.43597630366712,77.28949170068924,35513864
2006-02-17,76.33685302734375,77.91722262822958,75.98994495814958,77.42163547131433,40528581
2006-02-20,77.31702423095703,77.47120234682359,75.8798198269263,76.43047065825553,28227011
2006-02-21,76.84346771240234,77.75204679235964,76.46352140641756,77.31702951818222,29401892
2006-02-22,77.5262680053711,77.69696519339803,76.87098900293377,77.00865537715282,25688530
2006-02-23,77.12979888916016,77.84564789469567,76.54610990306033,77.64190518019154,54348189
2006-02-24,77.4051284790039,77.90622207477868,76.98112394361989,77.31152033424371,21010408
2006-02-27,77.1022720336914,77.73551831088061,76.7608702682899,77.42164835304233,47238261
2006-02-28,78.06591033935547,78.7321947483613,76.57364234317262,77.5042467932394,67553448
2006-03-01,77.99983215332031,78.62206565791762,77.32252768636596,77.97229299633332,39579019
2006-03-02,78.53948211669922,79.18374116300227,77.86217754733882,78.19256661335017,33440448
2006-03-03,78.8258056640625,79.07359925550601,77.99982947645634,78.74320289917021,36620586
2006-03-06,80.63745880126953,80.8246750921279,78.96347344521352,78.96347344521352,53639371
2006-03-07,80.67050170898438,81.4964780367314,80.28504167839836,80.758603498093,47205302
2006-03-08,79.28285217285156,80.72555555291194,78.3742731762082,80.72555555291194,61494358
2006-03-09,80.03723907470703,80.25199451320839,78.35775479834541,79.73438185697108,40411075
2006-03-10,80.55484008789062,81.26518263515077,80.08128574133322,80.50528284423396,30233677
2006-03-13,80.98435974121094,81.63413239491614,80.50529163034712,80.56035524041955,34700724
2006-03-14,81.77180480957031,82.21232846551563,80.301562070195,80.83569387859103,32703088
2006-03-16,84.63518524169922,84.8003834337418,81.77179647320385,82.04712189219663,77186860
2006-03-17,85.35652923583984,86.11642905518242,84.04047229142509,84.80037211076767,55913414
2006-03-20,85.68694305419922,85.90169853192512,84.85546030595347,85.53827127458635,21719690
2006-03-21,85.95124816894531,87.55365089065451,85.29597642108507,85.9016909134695,38242210
2006-03-22,85.0757064819336,86.61753172597415,83.54489396028117,86.2265653779614,44707366
2006-03-23,85.60983276367188,86.39175805823534,84.65169657051408,86.06687541687856,33847162
2006-03-24,86.14397430419922,86.45233789823436,85.46116342685056,85.46116342685056,24725660
2006-03-27,87.48206329345703,87.85100424226248,86.56247880561646,86.56247880561646,26706864
2006-03-28,87.09658813476562,87.77388517374345,86.73866000207437,87.55363075561478,16031818
2006-03-29,87.41597747802734,87.86200744473662,86.70012845710498,87.66377108713058,16167392
2006-03-30,87.6307373046875,88.86419905065118,86.78273557067016,87.6637754740056,28515650
2006-03-31,87.59219360351562,88.98533984771309,86.78273639270198,88.09879357442699,73076882
2006-04-03,91.27605438232422,91.73860347023695,88.21442904528571,88.21442904528571,44027176
2006-04-04,92.15157318115234,92.83989034097694,91.41369877376955,91.51832698134233,34384454
2006-04-05,92.5645751953125,93.06016242899464,91.95886073264205,92.83990061940064,39932982
2006-04-07,91.78815460205078,93.20333357998645,91.36965643583711,93.0050972195896,37107883
2006-04-10,92.09651947021484,92.69672756948944,90.76394324569087,91.73859862554619,40280750
2006-04-12,91.27054595947266,94.56895212770318,90.42805058012593,91.9698759372714,82064393
2006-04-13,93.22534942626953,93.93017831036843,91.09982799754715,91.40819890490903,76596896
2006-04-17,93.7705078125,94.3817286542301,93.1813050655845,93.61081597424858,26106094
2006-04-18,98.15918731689453,98.64926812498783,94.02929914445497,94.02929914445497,71843982
2006-04-19,101.51817321777344,102.64150032671792,98.45654812299213,98.9961862323178,93268219
2006-04-20,109.30989837646484,110.09733011972409,102.97189254857172,102.97189254857172,130476958
